1	N	45
1	J	46
0	J	46
1	R	46
2	N	46
2	J	47
1	J	47
2	R	47
2	J	49
1	R	49
1	W	49
2	R	50
3	N	65
3	J	66
2	J	66
3	R	66
3	J	68
2	R	68
2	J	69
3	R	69
3	J	71
2	R	71
2	J	72
3	R	72
3	J	74
2	R	75
2	J	76
3	R	76
3	W	76
2	R	76
2	E	78
1	J	78
1	R	78
4	N	78
4	J	79
1	J	79
4	R	79
4	J	81
1	R	81
1	W	81
4	R	81
5	N	117
5	J	118
4	J	118
5	R	118
5	J	120
4	R	120
4	W	120
5	R	120
4	J	120
5	J	121
4	R	121
4	W	121
5	R	121
4	J	121
5	E	122
4	R	122
4	W	128
0	R	128
3	J	3073
3	R	3073
3	W	3076
0	R	3076
3	J	6074
3	R	6074
3	W	6076
0	R	6076
3	J	9075
3	R	9075
3	W	9077
0	R	9077
4	J	9623
4	R	9623
4	W	9623
0	R	9623
4	J	9818
4	R	9818
4	W	9818
0	R	9818
4	J	10054
4	R	10054
4	W	10054
0	R	10054
4	J	10116
4	R	10116
4	W	10116
0	R	10116
4	J	11427
4	R	11427
4	W	11427
0	R	11427
4	J	11695
4	R	11695
4	W	11695
0	R	11696
4	J	11757
4	R	11758
4	W	11758
0	R	11758
4	J	11802
4	R	11803
4	W	11803
0	R	11803
4	J	11926
4	R	11926
4	W	11926
0	R	11926
4	J	12049
4	R	12049
4	W	12049
0	R	12049
3	J	12076
3	R	12076
3	W	12078
0	R	12078
4	J	12225
4	R	12225
4	W	12225
0	R	12225
4	J	12406
4	R	12406
4	W	12406
0	R	12406
4	J	12605
4	R	12605
4	W	12606
0	R	12606
4	J	12793
4	R	12793
4	W	12793
0	R	12793
4	J	13078
4	R	13078
4	W	13078
0	R	13078
4	J	13162
4	R	13162
4	W	13162
0	R	13162
4	J	13296
4	R	13296
4	W	13296
0	R	13296
4	J	13455
4	R	13455
4	W	13455
0	R	13455
4	J	13828
4	R	13828
6	N	13829
6	J	13830
4	J	13830
6	R	13830
7	N	13832
7	J	13833
6	J	13833
7	R	13833
7	J	13834
4	R	13834
4	W	13834
7	R	13834
7	J	13835
6	R	13835
8	N	13835
8	J	13836
6	J	13836
8	R	13836
8	J	13838
7	R	13838
7	W	13838
6	R	13838
9	N	13838
9	J	13839
6	J	13839
9	R	13839
9	J	13841
8	R	13841
8	J	13842
6	R	13842
10	N	13842
10	J	13843
6	J	13843
10	R	13843
10	J	13845
9	R	13845
9	J	13846
8	R	13846
8	J	13847
6	R	13847
11	N	13847
11	J	13848
6	J	13848
11	R	13848
11	J	13850
10	R	13850
10	J	13851
9	R	13851
9	J	13852
8	R	13852
8	J	13853
6	R	13853
12	N	13853
12	J	13854
6	J	13854
12	R	13854
12	J	13856
11	R	13856
11	J	13857
10	R	13857
10	J	13858
9	R	13858
9	J	13859
8	R	13859
8	J	13860
6	R	13860
13	N	13860
13	J	13861
6	J	13861
13	R	13861
13	J	13863
12	R	13863
12	J	13864
11	R	13864
11	J	13865
10	R	13865
10	J	13866
9	R	13866
9	J	13867
8	R	13867
8	J	13868
6	R	13868
14	N	13868
14	J	13869
6	J	13869
14	R	13869
14	J	13871
13	R	13871
13	J	13872
12	R	13872
12	J	13873
11	R	13873
11	J	13874
10	R	13874
10	J	13875
9	R	13875
9	J	13876
8	R	13876
8	J	13877
6	R	13877
15	N	13877
15	J	13878
6	J	13878
15	R	13878
15	J	13880
14	R	13880
14	J	13881
13	R	13881
13	J	13882
12	R	13882
12	J	13883
11	R	13883
11	J	13884
10	R	13884
10	J	13885
9	R	13885
9	J	13886
8	R	13886
8	J	13887
6	R	13887
16	N	13887
16	J	13888
6	J	13888
16	R	13888
16	J	13890
15	R	13890
15	J	13891
14	R	13891
14	J	13892
13	R	13892
13	J	13893
12	R	13893
12	J	13894
11	R	13894
11	J	13895
10	R	13895
10	J	13896
9	R	13896
9	J	13897
8	R	13897
8	J	13898
6	R	13898
6	W	13898
16	R	13898
16	J	13899
15	R	13899
15	J	13900
14	R	13900
14	J	13901
13	R	13901
13	J	13902
12	R	13902
12	J	13903
11	R	13903
11	J	13904
10	R	13904
10	J	13905
9	R	13905
9	J	13906
8	R	13906
8	J	13907
16	R	13907
16	J	13908
15	R	13908
15	J	13909
14	R	13909
14	J	13910
13	R	13910
13	J	13911
12	R	13911
12	J	13912
11	R	13912
11	J	13913
10	R	13913
10	J	13914
9	R	13914
9	J	13915
8	R	13915
8	J	13916
16	R	13916
16	J	13917
15	R	13917
15	J	13918
14	R	13918
14	J	13919
13	R	13919
13	J	13920
12	R	13920
12	J	13921
11	R	13921
11	J	13922
10	R	13922
10	J	13923
9	R	13923
9	J	13924
8	R	13924
8	J	13925
16	R	13925
16	J	13926
15	R	13926
15	J	13927
