11	R	9845
11	J	9855
10	R	9855
10	J	9865
9	R	9865
9	J	9875
8	R	9875
8	J	9885
16	R	9885
16	J	9895
15	R	9895
15	J	9905
14	R	9905
14	J	9915
13	R	9915
13	J	9925
12	R	9925
12	J	9935
11	R	9935
11	J	9945
10	R	9945
10	J	9955
9	R	9955
9	J	9965
8	R	9965
8	J	9975
16	R	9975
16	J	9985
15	R	9985
15	J	9995
14	R	9995
14	J	10005
13	R	10005
13	J	10015
12	R	10015
12	J	10025
11	R	10025
11	J	10035
10	R	10035
10	J	10045
9	R	10045
9	J	10055
8	R	10055
8	J	10065
16	R	10065
16	J	10075
15	R	10075
15	J	10085
14	R	10085
14	J	10095
13	R	10095
13	J	10105
12	R	10105
12	J	10115
11	R	10115
11	J	10125
10	R	10125
10	J	10135
9	R	10135
9	J	10145
8	R	10145
8	J	10155
16	R	10155
16	J	10165
15	R	10165
15	J	10175
14	R	10175
14	J	10185
13	R	10185
13	J	10195
12	R	10195
12	J	10205
11	R	10205
11	J	10215
10	R	10215
10	J	10225
9	R	10225
9	W	10225
8	R	10225
8	J	10235
16	R	10235
16	J	10245
15	R	10245
15	J	10255
14	R	10255
14	J	10265
13	R	10265
13	J	10275
12	R	10275
12	J	10285
11	R	10285
11	J	10295
10	R	10295
10	J	10305
8	R	10305
8	W	10308
16	R	10308
16	J	10318
15	R	10318
9	J	10328
15	J	10328
9	R	10328
9	J	10345
14	R	10345
14	J	10355
13	R	10355
13	J	10365
12	R	10365
12	J	10375
11	R	10375
11	J	10385
10	R	10385
10	J	10395
16	R	10395
16	J	10405
15	R	10405
8	J	10415
15	J	10415
8	R	10415
8	J	10431
14	R	10431
14	J	10441
13	R	10441
13	J	10451
12	R	10451
12	J	10461
11	R	10461
11	J	10471
10	R	10471
10	J	10481
9	R	10481
9	J	10491
16	R	10491
16	J	10501
15	R	10501
15	J	10511
14	R	10511
14	J	10521
13	R	10521
13	J	10531
12	R	10531
12	J	10541
11	R	10541
11	J	10551
10	R	10551
10	J	10561
9	R	10561
9	J	10571
8	R	10571
8	J	10581
16	R	10581
16	J	10591
15	R	10591
15	J	10601
14	R	10601
14	J	10611
13	R	10611
13	J	10621
12	R	10621
12	J	10631
11	R	10631
11	J	10641
10	R	10641
10	J	10651
9	R	10651
9	J	10661
8	R	10661
8	J	10671
16	R	10671
16	J	10681
15	R	10681
15	J	10691
14	R	10691
14	J	10701
13	R	10701
13	J	10711
12	R	10711
12	J	10721
11	R	10721
11	J	10731
10	R	10731
10	J	10741
9	R	10741
9	J	10751
8	R	10751
8	J	10761
16	R	10761
16	J	10771
15	R	10771
15	J	10781
14	R	10781
14	J	10791
13	R	10791
13	J	10801
12	R	10801
12	J	10811
11	R	10811
11	J	10821
10	R	10821
10	J	10831
9	R	10831
9	J	10841
8	R	10841
8	J	10851
16	R	10851
16	J	10861
15	R	10861
15	J	10871
14	R	10871
14	J	10881
13	R	10881
13	J	10891
12	R	10891
12	J	10901
11	R	10901
11	J	10911
10	R	10911
10	J	10921
9	R	10921
9	J	10931
8	R	10931
8	J	10941
16	R	10941
16	J	10951
15	R	10951
15	J	10961
14	R	10961
14	J	10971
13	R	10971
13	J	10981
12	R	10981
12	J	10991
11	R	10991
11	J	11001
10	R	11001
10	J	11011
9	R	11011
9	J	11021
8	R	11021
8	J	11031
16	R	11031
16	J	11041
15	R	11041
15	J	11051
14	R	11051
14	J	11061
13	R	11061
13	J	11071
12	R	11071
12	J	11081
11	R	11081
11	J	11091
10	R	11091
10	W	11091
9	R	11091
9	J	11101
8	R	11101
8	J	11111
16	R	11111
16	J	11121
15	R	11121
15	J	11131
14	R	11131
14	J	11141
13	R	11141
13	J	11151
12	R	11151
12	J	11161
11	R	11161
11	J	11171
9	R	11171
9	J	11181
8	R	11181
8	J	11191
16	R	11191
10	J	11201
16	J	11201
10	R	11201
10	J	11218
15	R	11218
15	J	11228
14	R	11228
14	J	11238
13	R	11238
13	J	11248
12	R	11248
12	J	11258
11	R	11258
11	J	11268
9	R	11268
9	J	11278
8	R	11278
8	W	11282
16	R	11282
16	J	11292
15	R	11292
15	J	11302
14	R	11302
14	J	11312
13	R	11312
13	J	11322
12	R	11322
12	J	11332
11	R	11332
11	J	11342
10	R	11342
10	J	11352
9	R	11352
9	J	11362
16	R	11362
16	J	11372
15	R	11372
15	J	11382
14	R	11382
8	J	11392
14	J	11392
8	R	11392
8	J	11408
13	R	11408
13	J	11418
12	R	11418
12	J	11428
11	R	11428
11	J	11438
10	R	11438
10	J	11448
9	R	11448
9	J	11458
16	R	11458
16	J	11468
15	R	11468
15	J	11478
14	R	11478
14	J	11488
13	R	11488
13	J	11498
12	R	11498
12	J	11508
11	R	11508
11	J	11518
10	R	11518
10	J	11528
9	R	11528
9	J	11538
8	R	11538
8	J	11548
16	R	11548
16	J	11558
15	R	11558
15	J	11568
14	R	11568
14	J	11578
13	R	11578
13	J	11588
12	R	11588
12	J	11598
11	R	11598
11	J	11608
10	R	11608
10	J	11618
9	R	11618
9	J	11628
8	R	11628
8	J	11638
16	R	11638
16	J	11648
15	R	11648
15	J	11658
14	R	11658
14	J	11668
13	R	11668
13	J	11678
12	R	11678
12	J	11688
11	R	11688
11	J	11698
10	R	11698
10	J	11708
9	R	11708
9	J	11718
8	R	11718
8	J	11728
16	R	11728
16	J	11738
15	R	11738
15	J	11748
14	R	11748
14	J	11758
13	R	11758
13	J	11768
12	R	11768
12	J	11778
11	R	11778
11	J	11788
10	R	11788
10	J	11798
9	R	11798
9	J	11808
8	R	11808
8	J	11818
16	R	11818
16	J	11828
15	R	11828
15	J	11838
14	R	11838
14	J	11848
13	R	11848
13	J	11858
12	R	11858
12	J	11868
11	R	11868
11	J	11878
10	R	11878
10	J	11888
9	R	11888
9	J	11898
8	R	11898
8	J	11908
16	R	11908
16	J	11918
15	R	11918
15	J	11928
14	R	11928
14	J	11938
13	R	11938
13	J	11948
12	R	11948
12	J	11958
11	R	11958
11	W	11958
10	R	11958
10	J	11968
9	R	11968
9	J	11978
8	R	11978
8	J	11988
16	R	11988
16	J	11998
15	R	11998
15	J	12008
14	R	12008
14	J	12018
13	R	12018
13	J	12028
12	R	12028
12	J	12038
10	R	12038
10	J	12048
9	R	12048
9	W	12051
8	R	12051
11	J	12061
8	J	12061
11	R	12061
3	J	12076
11	J	12076
3	R	12076
3	W	12079
16	R	12079
16	J	12089
15	R	12089
15	J	12099
14	R	12099
14	J	12109
13	R	12109
13	J	12119
12	R	12119
12	J	12129
11	R	12129
11	J	12139
10	R	12139
10	J	12149
8	R	12149
9	J	12159
8	J	12159
9	R	12159
9	J	12172
16	R	12172
16	J	12182
15	R	12182
15	J	12192
14	R	12192
14	J	12202
13	R	12202
13	J	12212
12	R	12212
12	J	12222
11	R	12222
11	J	12232
10	R	12232
10	J	12242
9	R	12242
9	J	12252
8	R	12252
8	W	12256
16	R	12256
16	J	12266
15	R	12266
15	J	12276
14	R	12276
14	J	12286
13	R	12286
13	J	12296
12	R	12296
12	J	12306
11	R	12306
11	J	12316
10	R	12316
10	J	12326
9	R	12326
9	J	12336
16	R	12336
16	J	12346
15	R	12346
15	J	12356
14	R	12356
8	J	12366
14	J	12366
8	R	12366
8	J	12382
13	R	12382
13	J	12392
12	R	12392
12	J	12402
11	R	12402
11	J	12412
10	R	12412
10	J	12422
9	R	12422
9	J	12432
16	R	12432
16	J	12442
15	R	12442
15	J	12452
14	R	12452
14	J	12462
13	R	12462
13	J	12472
12	R	12472
12	J	12482
11	R	12482
11	J	12492
10	R	12492
10	J	12502
9	R	12502
9	J	12512
8	R	12512
8	J	12522
16	R	12522
16	J	12532
15	R	12532
15	J	12542
14	R	12542
14	J	12552
13	R	12552
13	J	12562
12	R	12562
12	J	12572
11	R	12572
11	J	12582
10	R	12582
10	J	12592
9	R	12592
9	J	12602
8	R	12602
8	J	12612
16	R	12612
16	J	12622
15	R	12622
15	J	12632
14	R	12632
14	J	12642
13	R	12642
13	J	12652
12	R	12652
12	J	12662
11	R	12662
11	J	12672
10	R	12672
10	J	12682
9	R	12682
9	J	12692
8	R	12692
8	J	12702
16	R	12702
16	J	12712
15	R	12712
15	J	12722
14	R	12722
14	J	12732
13	R	12732
13	J	12742
12	R	12742
12	J	12752
11	R	12752
11	J	12762
10	R	12762
10	J	12772
9	R	12772
9	J	12782
8	R	12782
8	J	12792
16	R	12792
16	J	12802
15	R	12802
15	J	12812
14	R	12812
14	J	12822
13	R	12822
13	J	12832
12	R	12832
12	W	12832
11	R	12832
11	J	12842
10	R	12842
10	J	12852
9	R	12852
9	J	12862
8	R	12862
8	J	12872
16	R	12872
16	J	12882
15	R	12882
15	J	12892
14	R	12892
14	J	12902
13	R	12902
13	J	12912
11	R	12912
11	J	12922
10	R	12922
10	J	12932
9	R	12932
12	J	12942
9	J	12942
12	R	12942
12	J	12957
8	R	12957
8	J	12967
16	R	12967
16	J	12977
15	R	12977
15	J	12987
14	R	12987
14	J	12997
13	R	12997
13	J	13007
12	R	13007
12	J	13017
11	R	13017
11	J	13027
10	R	13027
10	J	13037
9	R	13037
9	J	13047
8	R	13047
8	J	13057
16	R	13057
16	J	13067
15	R	13067
15	J	13077
14	R	13077
14	J	13087
13	R	13087
13	J	13097
12	R	13097
12	J	13107
11	R	13107
11	J	13117
10	R	13117
10	J	13127
9	R	13127
9	J	13137
8	R	13137
8	J	13147
16	R	13147
16	J	13157
15	R	13157
15	J	13167
14	R	13167
14	J	13177
13	R	13177
13	J	13187
12	R	13187
12	J	13197
11	R	13197
11	J	13207
10	R	13207
10	J	13217
9	R	13217
9	J	13227
8	R	13227
8	W	13231
16	R	13231
16	J	13241
15	R	13241
15	J	13251
14	R	13251
14	J	13261
13	R	13261
13	J	13271
12	R	13271
12	J	13281
11	R	13281
11	J	13291
10	R	13291
10	J	13301
9	R	13301
9	J	13311
16	R	13311
16	J	13321
15	R	13321
15	J	13331
14	R	13331
8	J	13341
14	J	13341
8	R	13341
8	E	13341
6	J	13341
6	R	13341
6	W	13342
13	R	13342
13	J	13352
12	R	13352
12	J	13362
11	R	13362
11	J	13372
10	R	13372
10	J	13382
9	R	13382
9	J	13392
16	R	13392
16	J	13402
15	R	13402
15	J	13412
14	R	13412
14	J	13422
13	R	13422
13	J	13432
12	R	13432
12	J	13442
11	R	13442
11	J	13452
10	R	13452
10	J	13462
9	R	13462
9	J	13472
16	R	13472
16	J	13482
15	R	13482
15	J	13492
14	R	13492
14	J	13502
13	R	13502
13	J	13512
12	R	13512
12	J	13522
11	R	13522
11	J	13532
10	R	13532
10	J	13542
9	R	13542
9	J	13552
16	R	13552
16	J	13562
15	R	13562
15	J	13572
14	R	13572
14	J	13582
13	R	13582
13	J	13592
12	R	13592
12	J	13602
11	R	13602
11	J	13612
10	R	13612
10	J	13622
9	R	13622
9	J	13632
16	R	13632
16	J	13642
15	R	13642
15	J	13652
14	R	13652
14	J	13662
13	R	13662
13	W	13662
12	R	13662
12	J	13672
11	R	13672
11	J	13682
10	R	13682
10	J	13692
9	R	13692
9	J	13702
16	R	13702
16	J	13712
15	R	13712
15	J	13722
14	R	13722
14	J	13732
12	R	13732
12	J	13742
11	R	13742
11	J	13752
10	R	13752
10	W	13755
9	R	13755
9	W	13762
16	R	13762
13	J	13772
16	J	13772
13	R	13772
13	J	13789
15	R	13789
15	J	13799
14	R	13799
14	J	13809
12	R	13809
12	J	13819
11	R	13819
11	J	13829
16	R	13829
16	J	13839
15	R	13839
15	J	13849
14	R	13849
10	J	13859
14	J	13859
10	R	13859
9	J	13875
10	J	13875
9	R	13875
9	J	13890
13	R	13890
13	J	13900
12	R	13900
12	J	13910
11	R	13910
11	J	13920
16	R	13920
16	J	13930
15	R	13930
15	J	13940
14	R	13940
14	J	13950
13	R	13950
13	J	13960
12	R	13960
12	J	13970
11	R	13970
11	J	13980
10	R	13980
10	J	13990
9	R	13990
9	J	14000
16	R	14000
16	J	14010
15	R	14010
15	J	14020
14	R	14020
14	J	14030
13	R	14030
13	J	14040
12	R	14040
12	J	14050
11	R	14050
11	J	14060
10	R	14060
10	J	14070
9	R	14070
9	J	14080
16	R	14080
16	J	14090
15	R	14090
15	J	14100
14	R	14100
14	J	14110
13	R	14110
13	J	14120
12	R	14120
12	J	14130
11	R	14130
11	J	14140
10	R	14140
10	J	14150
9	R	14150
9	J	14160
16	R	14160
16	J	14170
15	R	14170
15	J	14180
14	R	14180
14	J	14190
13	R	14190
13	J	14200
12	R	14200
12	J	14210
11	R	14210
11	J	14220
10	R	14220
10	J	14230
9	R	14230
9	J	14240
16	R	14240
16	J	14250
15	R	14250
15	J	14260
14	R	14260
14	J	14270
13	R	14270
13	J	14280
12	R	14280
12	J	14290
11	R	14290
11	J	14300
10	R	14300
10	J	14310
9	R	14310
9	J	14320
16	R	14320
16	J	14330
15	R	14330
15	J	14340
14	R	14340
14	J	14350
13	R	14350
13	J	14360
12	R	14360
12	J	14370
11	R	14370
11	J	14380
10	R	14380
10	J	14390
9	R	14390
9	J	14400
16	R	14400
16	J	14410
15	R	14410
15	J	14420
14	R	14420
14	W	14421
13	R	14421
13	J	14431
12	R	14431
12	J	14441
11	R	14441
11	J	14451
10	R	14451
10	J	14461
9	R	14461
9	J	14471
16	R	14471
16	J	14481
15	R	14481
15	J	14491
13	R	14491
13	J	14501
12	R	14501
12	J	14511
11	R	14511
11	J	14521
10	R	14521
14	J	14531
10	J	14531
14	R	14531
14	J	14545
9	R	14545
9	J	14555
16	R	14555
16	J	14565
15	R	14565
15	J	14575
14	R	14575
14	J	14585
13	R	14585
13	J	14595
12	R	14595
12	J	14605
11	R	14605
11	J	14615
10	R	14615
10	J	14625
9	R	14625
9	J	14635
16	R	14635
16	J	14645
15	R	14645
15	J	14655
14	R	14655
14	J	14665
13	R	14665
13	J	14675
12	R	14675
12	J	14685
11	R	14685
11	J	14695
10	R	14695
10	J	14705
9	R	14705
9	J	14715
16	R	14715
16	J	14725
15	R	14725
15	J	14735
14	R	14735
14	J	14745
13	R	14745
13	J	14755
12	R	14755
12	J	14765
11	R	14765
11	J	14775
10	R	14775
10	J	14785
9	R	14785
9	J	14795
16	R	14795
16	J	14805
15	R	14805
15	J	14815
14	R	14815
14	J	14825
13	R	14825
13	J	14835
12	R	14835
12	J	14845
11	R	14845
11	J	14855
10	R	14855
10	J	14865
9	R	14865
9	J	14875
16	R	14875
16	J	14885
15	R	14885
15	J	14895
14	R	14895
14	J	14905
13	R	14905
13	J	14915
12	R	14915
12	J	14925
11	R	14925
11	J	14935
10	R	14935
10	J	14945
9	R	14945
9	J	14955
16	R	14955
16	J	14965
15	R	14965
15	J	14975
14	R	14975
14	J	14985
13	R	14985
13	J	14995
12	R	14995
12	J	15005
11	R	15005
11	J	15015
10	R	15015
10	J	15025
9	R	15025
9	J	15035
16	R	15035
16	J	15045
15	R	15045
15	J	15055
14	R	15055
14	J	15065
13	R	15065
13	J	15075
12	R	15075
3	J	15085
12	J	15085
3	R	15085
3	W	15088
11	R	15088
11	J	15098
10	R	15098
10	J	15108
9	R	15108
9	J	15118
16	R	15118
16	J	15128
15	R	15128
15	J	15138
14	R	15138
14	J	15148
13	R	15148
13	J	15158
12	R	15158
12	J	15168
11	R	15168
11	J	15178
10	R	15178
10	J	15188
9	R	15188
9	J	15198
16	R	15198
16	J	15208
15	R	15208
15	J	15218
14	R	15218
14	J	15228
13	R	15228
13	J	15238
12	R	15238
12	J	15248
11	R	15248
11	W	15253
10	R	15253
10	J	15263
9	R	15263
9	J	15273
16	R	15273
16	J	15283
15	R	15283
15	W	15283
14	R	15283
14	J	15293
13	R	15293
13	J	15303
12	R	15303
12	J	15313
10	R	15313
10	J	15323
9	R	15323
9	J	15333
16	R	15333
16	J	15343
14	R	15343
14	J	15353
13	R	15353
11	J	15363
13	J	15363
11	R	15363
11	E	15363
6	J	15363
6	R	15363
6	W	15364
12	R	15364
12	J	15374
10	R	15374
15	J	15384
10	J	15384
15	R	15384
15	J	15399
9	R	15399
9	E	15404
6	J	15404
6	R	15404
6	W	15404
16	R	15405
16	J	15415
15	R	15415
15	J	15425
14	R	15425
14	J	15435
13	R	15435
13	J	15445
12	R	15445
12	J	15455
10	R	15455
10	J	15465
16	R	15465
16	J	15475
15	R	15475
15	J	15485
14	R	15485
14	J	15495
13	R	15495
13	J	15505
12	R	15505
12	J	15515
10	R	15515
10	J	15525
16	R	15525
16	J	15535
15	R	15535
15	J	15545
14	R	15545
14	J	15555
13	R	15555
13	J	15565
12	R	15565
12	J	15575
10	R	15575
10	J	15585
16	R	15585
16	J	15595
15	R	15595
15	J	15605
14	R	15605
14	J	15615
13	R	15615
13	J	15625
12	R	15625
12	J	15635
10	R	15635
10	J	15645
16	R	15645
16	J	15655
15	R	15655
15	J	15665
14	R	15665
14	J	15675
13	R	15675
13	J	15685
12	R	15685
12	J	15695
10	R	15695
10	J	15705
16	R	15705
16	J	15715
15	R	15715
15	J	15725
14	R	15725
14	J	15735
13	R	15735
13	J	15745
12	R	15745
12	J	15755
10	R	15755
10	J	15765
16	R	15765
16	J	15775
15	R	15775
15	J	15785
14	R	15785
14	J	15795
13	R	15795
13	J	15805
12	R	15805
12	J	15815
10	R	15815
10	J	15825
16	R	15825
16	J	15835
15	R	15835
15	J	15845
14	R	15845
14	J	15855
13	R	15855
13	J	15865
12	R	15865
12	J	15875
10	R	15875
10	J	15885
16	R	15885
16	W	15885
15	R	15885
15	J	15895
14	R	15895
14	J	15905
13	R	15905
13	J	15915
12	R	15915
12	J	15925
10	R	15925
10	J	15935
15	R	15935
15	J	15945
14	R	15945
14	J	15955
13	R	15955
13	J	15965
12	R	15965
12	J	15975
10	R	15975
10	E	15979
6	J	15979
6	R	15979
6	W	15979
15	R	15980
16	J	15990
15	J	15990
16	R	15990
16	E	15990
6	J	15990
6	R	15990
6	W	15991
14	R	15991
14	J	16001
13	R	16001
13	J	16011
12	R	16011
12	J	16021
15	R	16021
15	J	16031
14	R	16031
14	J	16041
13	R	16041
13	J	16051
12	R	16051
12	J	16061
15	R	16061
15	J	16071
14	R	16071
14	J	16081
13	R	16081
13	J	16091
12	R	16091
12	J	16101
15	R	16101
15	J	16111
14	R	16111
14	J	16121
13	R	16121
13	J	16131
12	R	16131
12	J	16141
15	R	16141
15	J	16151
14	R	16151
14	J	16161
13	R	16161
13	J	16171
12	R	16171
12	J	16181
15	R	16181
15	J	16191
14	R	16191
14	J	16201
13	R	16201
13	J	16211
12	R	16211
12	J	16221
15	R	16221
15	J	16231
14	R	16231
14	J	16241
13	R	16241
13	J	16251
12	R	16251
12	J	16261
15	R	16261
15	J	16271
14	R	16271
14	J	16281
13	R	16281
13	J	16291
12	R	16291
12	E	16296
6	J	16296
6	R	16296
6	W	16296
15	R	16297
15	J	16307
14	R	16307
14	J	16317
13	R	16317
13	J	16327
15	R	16327
15	J	16337
14	R	16337
14	J	16347
13	R	16347
13	J	16357
15	R	16357
15	J	16367
14	R	16367
14	J	16377
13	R	16377
13	J	16387
15	R	16387
15	J	16397
14	R	16397
14	J	16407
13	R	16407
13	J	16417
15	R	16417
15	J	16427
14	R	16427
14	J	16437
13	R	16437
13	J	16447
15	R	16447
15	J	16457
14	R	16457
14	J	16467
13	R	16467
13	J	16477
15	R	16477
15	J	16487
14	R	16487
14	J	16497
13	R	16497
13	J	16507
15	R	16507
15	J	16517
14	R	16517
14	J	16527
13	R	16527
13	J	16537
15	R	16537
15	J	16547
14	R	16547
14	J	16557
13	R	16557
13	J	16567
15	R	16567
15	J	16577
14	R	16577
14	J	16587
13	R	16587
13	J	16597
15	R	16597
15	J	16607
14	R	16607
14	J	16617
13	R	16617
13	J	16627
15	R	16627
15	J	16637
14	R	16637
14	J	16647
13	R	16647
13	J	16657
15	R	16657
15	J	16667
14	R	16667
14	J	16677
13	R	16677
13	J	16687
15	R	16687
15	J	16697
14	R	16697
14	J	16707
13	R	16707
13	J	16717
15	R	16717
15	J	16727
14	R	16727
14	J	16737
13	R	16737
13	J	16747
15	R	16747
15	J	16757
14	R	16757
14	J	16767
13	R	16767
13	J	16777
15	R	16777
15	J	16787
14	R	16787
14	J	16797
13	R	16797
13	J	16807
15	R	16807
15	J	16817
14	R	16817
14	J	16827
13	R	16827
13	J	16837
15	R	16837
15	J	16847
14	R	16847
14	J	16857
13	R	16857
13	J	16867
15	R	16867
15	J	16877
14	R	16877
14	J	16887
13	R	16887
13	J	16897
15	R	16897
15	J	16907
14	R	16907
14	J	16917
13	R	16917
13	E	16920
6	J	16920
6	R	16920
6	W	16920
15	R	16921
15	J	16931
14	R	16931
14	J	16941
15	R	16941
15	J	16951
14	R	16951
14	J	16961
15	R	16961
15	J	16971
14	R	16971
14	J	16981
15	R	16981
15	J	16991
14	R	16991
14	J	17001
15	R	17001
15	J	17011
14	R	17011
14	J	17021
15	R	17021
15	J	17031
14	R	17031
14	J	17041
15	R	17041
15	J	17051
14	R	17051
14	J	17061
15	R	17061
15	J	17071
14	R	17071
14	J	17081
15	R	17081
15	J	17091
14	R	17091
14	J	17101
15	R	17101
15	J	17111
14	R	17111
14	J	17121
15	R	17121
15	J	17131
14	R	17131
14	J	17141
15	R	17141
15	J	17151
14	R	17151
14	J	17161
15	R	17161
15	J	17171
14	R	17171
14	J	17181
15	R	17181
15	J	17191
14	R	17191
14	J	17201
15	R	17201
