1	N	46
1	J	47
0	J	47
1	R	47
2	N	47
2	J	48
1	W	48
2	R	48
3	N	65
3	J	66
2	E	71
1	J	71
1	R	71
4	N	71
4	J	72
1	W	72
3	R	72
3	W	79
4	R	79
5	N	115
5	J	116
4	W	116
5	R	116
4	J	118
5	E	119
4	R	119
4	W	125
0	R	125
3	J	3077
3	R	3077
3	W	3080
0	R	3080
4	J	3730
4	R	3730
4	W	3730
0	R	3730
4	J	3882
4	R	3883
4	W	3883
0	R	3883
4	J	4532
4	R	4532
4	W	4532
0	R	4532
4	J	4686
4	R	4686
4	W	4686
0	R	4686
4	J	5716
4	R	5716
4	W	5716
0	R	5716
4	J	5926
4	R	5926
4	W	5926
0	R	5926
4	J	6058
4	R	6058
4	W	6058
0	R	6058
3	J	6078
3	R	6078
3	W	6080
0	R	6080
4	J	6207
4	R	6207
4	W	6207
0	R	6207
4	J	7305
4	R	7305
4	W	7305
0	R	7305
4	J	7525
4	R	7525
4	W	7525
0	R	7525
4	J	7715
4	R	7715
4	W	7715
0	R	7715
4	J	7909
4	R	7909
4	W	7909
0	R	7909
4	J	7970
4	R	7970
4	W	7970
0	R	7970
4	J	8147
4	R	8147
4	W	8147
0	R	8147
4	J	8818
4	R	8818
4	W	8818
0	R	8818
4	J	8937
4	R	8937
4	W	8937
0	R	8937
4	J	9076
4	R	9076
4	W	9076
0	R	9076
3	J	9079
3	R	9079
3	W	9081
0	R	9081
4	J	9230
4	R	9230
4	W	9230
0	R	9230
4	J	9433
4	R	9434
4	W	9434
0	R	9434
4	J	9571
4	R	9571
4	W	9571
0	R	9571
4	J	9598
4	R	9598
4	W	9598
0	R	9599
4	J	9766
4	R	9766
4	W	9766
0	R	9766
4	J	9921
4	R	9921
4	W	9921
0	R	9921
4	J	10072
4	R	10072
4	W	10072
0	R	10072
4	J	10311
4	R	10311
4	W	10311
0	R	10311
4	J	10474
4	R	10474
4	W	10474
0	R	10475
4	J	10767
4	R	10768
4	W	10768
0	R	10768
4	J	10919
4	R	10919
4	W	10919
0	R	10920
4	J	11044
4	R	11044
4	W	11044
0	R	11044
4	J	11189
4	R	11190
4	W	11190
0	R	11190
4	J	11542
4	R	11542
6	N	11543
6	J	11544
4	W	11544
6	R	11544
7	N	11546
7	J	11547
8	N	11547
8	J	11548
9	N	11548
9	J	11549
10	N	11549
10	J	11550
11	N	11550
11	J	11551
12	N	11551
12	J	11552
13	N	11552
