1	N	46
1	J	46
0	J	46
1	R	46
2	N	47
2	J	47
1	W	47
2	R	47
3	N	65
3	J	66
2	J	66
3	R	66
3	W	71
2	R	71
2	E	77
1	J	77
1	R	77
4	N	77
4	J	78
1	W	78
4	R	78
5	N	115
5	J	116
4	W	116
5	R	116
4	J	118
5	E	119
4	R	119
4	W	125
0	R	125
4	J	2466
4	R	2466
4	W	2466
0	R	2466
4	J	2661
4	R	2661
4	W	2661
0	R	2661
4	J	2792
4	R	2792
4	W	2792
0	R	2792
4	J	2910
4	R	2910
4	W	2910
0	R	2910
3	J	3069
3	R	3069
3	W	3072
0	R	3072
4	J	4092
4	R	4092
4	W	4092
0	R	4092
4	J	4352
4	R	4352
4	W	4352
0	R	4353
4	J	4470
4	R	4470
4	W	4470
0	R	4470
4	J	4644
4	R	4645
4	W	4645
0	R	4645
4	J	4734
4	R	4735
4	W	4735
0	R	4735
4	J	4907
4	R	4907
4	W	4908
0	R	4908
4	J	5204
4	R	5204
4	W	5204
0	R	5204
4	J	5335
4	R	5335
4	W	5335
0	R	5335
4	J	5523
4	R	5523
4	W	5523
0	R	5523
4	J	5633
4	R	5633
4	W	5633
0	R	5633
4	J	6018
4	R	6018
4	W	6018
0	R	6018
3	J	6070
3	R	6070
3	W	6072
0	R	6072
4	J	6138
4	R	6138
4	W	6138
0	R	6138
4	J	6291
4	R	6291
4	W	6291
0	R	6291
4	J	6411
4	R	6411
4	W	6411
0	R	6411
4	J	6545
4	R	6545
4	W	6545
0	R	6545
4	J	6666
4	R	6666
4	W	6666
0	R	6666
4	J	6772
4	R	6772
4	W	6773
0	R	6773
4	J	6907
4	R	6907
4	W	6907
0	R	6907
4	J	7202
4	R	7202
4	W	7202
0	R	7202
4	J	7335
4	R	7335
4	W	7335
0	R	7335
4	J	7397
4	R	7397
4	W	7397
0	R	7397
4	J	7558
4	R	7558
4	W	7558
0	R	7558
4	J	7859
4	R	7859
4	W	7859
0	R	7859
4	J	7903
4	R	7903
4	W	7903
0	R	7903
4	J	7995
4	R	7995
4	W	7995
0	R	7995
4	J	8799
4	R	8799
4	W	8799
0	R	8799
4	J	8927
4	R	8927
4	W	8927
0	R	8927
4	J	9032
4	R	9032
4	W	9032
0	R	9032
3	J	9071
3	R	9071
3	W	9073
0	R	9073
4	J	9166
4	R	9166
4	W	9166
0	R	9166
4	J	9376
4	R	9377
4	W	9377
0	R	9377
4	J	9515
4	R	9515
4	W	9515
0	R	9515
4	J	9788
4	R	9788
4	W	9788
0	R	9788
4	J	9939
4	R	9939
4	W	9939
0	R	9939
4	J	10210
4	R	10210
4	W	10210
0	R	10211
4	J	10342
4	R	10342
4	W	10342
0	R	10342
4	J	10465
4	R	10466
4	W	10466
0	R	10466
4	J	10617
4	R	10617
4	W	10617
0	R	10618
4	J	10755
4	R	10755
6	N	10756
6	J	10757
4	W	10757
6	R	10757
7	N	10759
7	J	10760
6	J	10760
7	R	10760
7	W	10761
6	R	10761
8	N	10762
8	J	10762
9	N	10763
9	J	10763
10	N	10764
10	J	10765
6	J	10765
10	R	10765
10	J	10768
9	R	10768
9	J	10771
8	R	10771
8	J	10774
10	R	10774
10	J	10777
9	R	10777
9	J	10780
8	R	10780
8	J	10783
6	R	10783
11	N	10783
11	J	10784
12	N	10784
12	J	10785
13	N	10785
13	J	10786
6	J	10786
13	R	10786
13	J	10789
12	R	10789
12	J	10792
11	R	10792
11	J	10795
13	R	10795
13	J	10798
12	R	10798
12	J	10801
11	R	10801
11	J	10804
10	R	10804
10	J	10807
9	R	10807
9	J	10810
8	R	10810
8	J	10813
6	R	10813
14	N	10813
14	J	10814
15	N	10814
15	J	10815
16	N	10815
16	J	10816
6	J	10816
16	R	10816
16	J	10819
15	R	10819
15	J	10822
14	R	10822
14	J	10825
16	R	10825
16	J	10828
15	R	10828
15	J	10831
14	R	10831
14	J	10834
13	R	10834
13	J	10837
12	R	10837
12	J	10840
11	R	10840
11	J	10843
10	R	10843
10	J	10846
9	R	10846
9	J	10849
8	R	10849
8	J	10852
6	R	10852
6	W	10852
16	R	10852
16	J	10855
15	R	10855
15	J	10858
14	R	10858
14	J	10861
13	R	10861
7	J	10864
13	J	10864
7	R	10864
7	W	10864
12	R	10864
12	J	10867
11	R	10867
11	J	10870
10	R	10870
10	J	10873
9	R	10873
9	J	10876
8	R	10876
8	J	10879
16	R	10879
16	J	10882
15	R	10882
15	J	10885
14	R	10885
14	J	10888
13	R	10888
13	J	10891
12	R	10891
12	J	10894
11	R	10894
11	J	10897
10	R	10897
10	J	10900
9	R	10900
9	J	10903
8	R	10903
8	J	10906
16	R	10906
16	J	10909
15	R	10909
15	J	10912
14	R	10912
14	J	10915
13	R	10915
13	J	10918
12	R	10918
12	J	10921
11	R	10921
11	J	10924
10	R	10924
10	J	10927
9	R	10927
9	J	10930
8	R	10930
8	J	10933
16	R	10933
16	J	10936
15	R	10936
15	J	10939
14	R	10939
14	J	10942
13	R	10942
13	J	10945
12	R	10945
12	J	10948
11	R	10948
11	J	10951
10	R	10951
10	J	10954
9	R	10954
9	J	10957
8	R	10957
8	J	10960
16	R	10960
16	J	10963
15	R	10963
7	J	10966
15	J	10966
7	R	10966
7	W	10966
14	R	10966
14	J	10969
13	R	10969
13	J	10972
12	R	10972
12	J	10975
11	R	10975
11	J	10978
10	R	10978
10	J	10981
9	R	10981
9	J	10984
8	R	10984
8	J	10987
16	R	10987
16	J	10990
15	R	10990
15	J	10993
14	R	10993
14	J	10996
13	R	10996
13	J	10999
12	R	10999
12	J	11002
11	R	11002
11	J	11005
10	R	11005
10	J	11008
9	R	11008
9	J	11011
8	R	11011
8	J	11014
16	R	11014
16	J	11017
15	R	11017
15	J	11020
14	R	11020
14	J	11023
13	R	11023
13	J	11026
12	R	11026
12	J	11029
11	R	11029
11	J	11032
10	R	11032
10	J	11035
9	R	11035
9	J	11038
8	R	11038
8	J	11041
16	R	11041
16	J	11044
15	R	11044
15	J	11047
14	R	11047
14	J	11050
13	R	11050
13	J	11053
12	R	11053
12	J	11056
11	R	11056
11	J	11059
10	R	11059
10	J	11062
9	R	11062
9	J	11065
8	R	11065
7	J	11068
8	J	11068
7	R	11068
7	W	11068
16	R	11068
16	J	11071
15	R	11071
15	J	11074
14	R	11074
14	J	11077
13	R	11077
13	J	11080
12	R	11080
12	J	11083
11	R	11083
11	J	11086
10	R	11086
10	J	11089
9	R	11089
9	J	11092
8	R	11092
8	J	11095
16	R	11095
16	J	11098
